IMDB,ID,Title,Genre,Tags,Director,Cast,Language,Rating
0331282,158593,Mala nocna muzika (2002) ,"['Action', 'Comedy', 'Thriller']",['work'],Dejan Zecevic,"['Gordan Kicic', 'Vuk Kostic', 'Zorana Becic', 'Fedja Stojanovic', 'Vlasta Velisavljevic', 'Petar Bozovic', 'Marija Jaksic', ""Slobodan 'Boda' Ninkovic"", 'Goran Danicic', 'Dragan Petrovic-Pele', 'Erol Kadic', 'Milos Stojanovic', 'Vesna Pocuca-Sana', 'Jovan Ristovski', 'Branislav Tomasevic']",Serbian,7.0
0297247,158595,Lavirint (2002) ,"['Adventure', 'Mystery', 'Thriller']","['sect', 'belgrade', 'seduction', 'murder', 'betrayal']",Miroslav Lekic,"['Dragan Nikolic', 'Maja Sabljic', 'Branislav Lecic', 'Katarina Radivojevic', 'Svetozar Cvetkovic', 'Josif Tatic', 'Ivan Zaric', 'Ana Stefanovic', 'Dejan Lutkic', 'Gordan Kicic', 'Olja Pesic', 'Sonja Vukicevic', 'Vlasta Velisavljevic', 'Ljubomir Todorovic', 'Goran Sultanovic']",Serbian,7.1
0374128,158597,Pljacka Treceg rajha (2004) ,"['Comedy', 'War']","['robbery', 'world war two', 'prison']",Zdravko Sotra,"['Dragan Nikolic', 'Nikola Djuricko', 'Katarina Zutic', 'Isidora Minic', 'Vojin Cetkovic', 'Katarina Radivojevic', 'Predrag Ejdus', 'Tihomir Stanic', 'Bogdan Diklic', 'Milorad Mandic-Manda', ""Mihajlo 'Bata' Paskaljevic"", 'Goran Danicic', 'Dragomir Cumic', 'Vlasta Velisavljevic', 'Josif Tatic']",Serbian,6.5
0402493,158599,Ivkova slava (2005) ,['Comedy'],"['vine', 'tradition', 'serenade', 'serbia', 'lunch']",Zdravko Sotra,"['Zoran Cvijanovic', 'Dragan Bjelogrlic', 'Milorad Mandic-Manda', ""Srdjan 'Zika' Todorovic"", 'Nikola Djuricko', 'Anica Dobra', 'Natasa Ninkovic', 'Dragan Nikolic', ""Vojislav 'Voja' Brajovic"", 'Danijela Stajnfeld', 'Vojin Cetkovic', ""Velimir 'Bata' Zivojinovic"", 'Enis Beslagic', 'Dragomir Cumic', 'Goran Danicic']",Serbian,7.2
0104860,158601,Mi nismo andjeli (1992) ,"['Comedy', 'Fantasy', 'Romance']","['hare krishna', 'angel', 'devil', 'teenage pregnancy', 'pregnancy']",Srdjan Dragojevic,"['Nikola Kojo', 'Milena Pavlovic', 'Branka Katic', ""Srdjan 'Zika' Todorovic"", 'Uros Djuric', 'Sonja Savic', 'Zoran Cvijanovic', ""Predrag 'Miki' Manojlovic"", 'Bogdan Diklic', 'Stanislava Pesic', 'Eva Ras', 'Bojan Zirovic', 'Vesna Trivalic', ""Slobodan 'Boda' Ninkovic"", 'Nikola Pejakovic']",Serbian,8.4
0339535,158603,Profesionalac (2003) ,"['Comedy', 'Drama']","['security service', 'one word title', 'serbia', 'satire', 'communism']",Dusan Kovacevic,"['Bora Todorovic', 'Branislav Lecic', 'Natasa Ninkovic', 'Dragan Jovanovic', 'Josif Tatic', ""Miodrag 'Miki' Krstovic"", 'Renata Ulmanski', 'Milos Stojanovic', 'Gorica Popovic', 'Ljiljana Dragutinovic', 'Dana Todorovic', 'Sergej Trifunovic', 'Aljosa Vuckovic', 'Stole Novakovic', 'Nenad Nenadovic']",Serbian,8.4
0494831,158605,Knjiga rekorda Sutke (2005) ,['Documentary'],['village'],Aleksandar Manic,"['Jasar Destani', 'Bajram Severdzan']",Serbo-Croatian,8.2
1129437,158607,Sisanje (2010) ,"['Action', 'Crime', 'Drama']","['anarchism', 'secret service', 'revolution', 'skinhead', 'racism']",Stevan Filipovic,"['Nikola Rakocevic', 'Viktor Savic', 'Bojana Novakovic', 'Natasa Tapuskovic', 'Nikola Kojo', 'Dragan Micanovic', 'Srdjan Miletic', 'Milos Tanaskovic', 'Predrag Ejdus', 'Jasmina Avramovic', 'Vladimir Tesovic', ""Milan 'Caci' Mihailovic"", 'Bojan Lojkovic', 'Joana Knezevic', 'Zoran Nastic']",Serbian,6.4
0353671,158609,Ljeto u zlatnoj dolini (2003) ,['Drama'],['boy'],Srdjan Vuletic,"['Haris Sijaric', 'Svetozar Cvetkovic', 'Kemal Cebo', 'Zana Marjanovic', 'Emir Hadzihafizbegovic', 'Aleksandar Seksan', 'Sadzida Setic', 'Admir Glamocak', 'Dragan Jovicic', 'Sasa Petrovic', 'Ðani Jaha', 'Miraj Grbic', 'Maja Salkic', 'Amar Bektesevic', 'Dzenana Niksic']",Bosnian,7.0
1789083,158611,The Weight of Chains (2010) ,"['Documentary', 'History', 'News', 'War']","['nato', 'west', 'breakup', 'yugoslavia', 'eu politics']",Boris Malagurski,"['Rade Aleksic', 'James Bissett', 'John Bosnitch', 'Michel Chossudovsky', 'Bosko Cirkovic', 'Vlade Divac', 'Slobodan Drakulic', 'Marko Francikovic', 'Blako Gabric', 'John Hawthorne', 'Branislav Lecic', 'Vesna Levar', 'Barry Lituchy', 'Lewis MacKenzie', 'Boris Malagurski']",English,8.2
1815708,158613,Freelancers (2012) ,"['Action', 'Crime', 'Drama']","['stuffed in a trunk', 'nypd', 'revenge', 'assistant district attorney', 'kingpin']",Jessy Terrero,"['50 Cent', 'Forest Whitaker', 'Robert De Niro', 'Malcolm Goodwin', ""Ryan O'Nan"", 'Anabelle Acosta', 'Beau Garrett', 'Michael McGrady', 'Matt Gerald', 'Robert Wisdom', 'Pedro Armendáriz Jr.', 'Roger Edwards', 'LaJessie Smith', 'Dominique DuVernay', 'Cassie Shea Watson']",English,4.7
0430582,158615,Sejtanov ratnik (2006) ,"['Comedy', 'Fantasy', 'Horror']","['book', 'nerd', 'evil', 'ancient book', 'vampire']",Stevan Filipovic,"['Radovan Vujovic', 'Stasa Koprivica', 'Milos Tanaskovic', 'Vladimir Tesovic', 'Vujadin Milosevic', 'Marko Mrdjenovic', 'Petar Bozovic', 'Branko Vidakovic', 'Svetlana Bojkovic', 'Marko Nikolic', 'Branislav Lecic', 'Dragan Nikolic', 'Dimitrije Arandjelovic', 'Danilo Beckovic', 'Jasmina Corovic']",Serbian,5.7
0116739,158617,Kako je poceo rat na mom otoku (1996) ,"['Comedy', 'War']","['croatian war', 'satire', 'dalmatian island', 'serbian agression', 'yugoslavism']",Vinko Bresan,"['Vlatko Dulic', 'Ljubomir Kerekes', 'Ivan Brkic', ""Predrag 'Predjo' Vusovic"", 'Bozidar Oreskovic', 'Ivica Vidovic', 'Matija Prskalo', 'Goran Navojec', 'Senka Bulic', 'Etta Bortolazzi', 'Slobodan Milovanovic', 'Leon Lucev', 'Rene Bitorajac', 'Mladen Vulic', 'Goran Malus']",Serbian,7.8
3894404,158619,The Offering (2016) ,"['Drama', 'Horror', 'Mystery', 'Thriller']","['five word title', 'written by director', 'female protagonist', 'american abroad', 'death of sister']",Kelvin Tong,"['Daeng Amer Omar', 'Darius Tan', 'Colin Borgonon', 'Elizabeth Rice', 'Dylan Jenkins', 'Sharon Frese', 'Jaymee Ong', 'Rayann Condy', 'Prem John', 'Daniel Jenkins', 'Augusta', 'Adina Herz', 'Matthew Settle', 'Adrian Pang', 'Gus Donald']",English,3.8
0471395,158621,Sto je muskarac bez brkova? (2005) ,"['Comedy', 'Drama', 'Romance']",['question in title'],Hrvoje Hribar,"['Zrinka Cvitesic', 'Leon Lucev', 'Ivo Gregurevic', 'Robert Ugrina', 'Nagyb Saliji', 'Marija Skaricic', 'Yousuf Ansari', 'Branimir Vidic', 'Filip Rados', 'Ilija Zovko', 'Marijana Juricic', 'Ika Maruna', 'Mara Simicevic', 'Dara Vukic', 'Jelena Lopatic']",Croatian,7.0
0420046,158623,Oprosti za kung fu (2004) ,['Drama'],['hare krishna'],Ognjen Svilicic,"['Daria Lorenci', 'Filip Rados', 'Vera Zima', 'Luka Petrusic', 'Vedran Mlikota', 'Ivica Basic', 'Yong Long Dai', 'Jadranka Djokic', 'Barbara Vickovic', 'Mate Curic', 'Milivoj Cace', 'Branimir Rakic', 'Ivan Brkic', 'Jolanda Tudor', 'Josip Zovko']",Croatian,6.7
1433816,158625,Metastaze (2009) ,"['Crime', 'Drama']","['cult film', 'croatia', 'violence', 'urban setting', 'foot chase']",Branko Schmidt,"['Rene Bitorajac', 'Franjo Dijak', 'Robert Ugrina', 'Rakan Rushaidat', 'Ivo Gregurevic', 'Ljiljana Bogojevic', 'Daria Lorenci', 'Jadranka Djokic', 'Ksenija Marinkovic', ""Predrag 'Predjo' Vusovic"", 'Franjo Jurcec', 'Vera Zima', 'Emir Hadzihafizbegovic', 'Ivan Brkic', 'Elvedin Tiro']",Croatian,7.7
0277607,158627,Blagajnica hoce ici na more (2000) ,['Comedy'],['woman'],Dalibor Matanic,"['Dora Polic', 'Ivan Brkic', 'Milan Strljic', 'Nina Violic', 'Vera Zima', 'Hana Hegedusic', 'Mirjana Rogina', 'Danko Ljustina', 'Anita Diaz', 'Marija Kohn', 'Vlasta Knezovic', 'Branko Menicanin', 'Vlatko Dulic', 'Drago Diklic', 'Vid Balog']",Serbo-Croatian,6.1
0305499,158629,Duga mracna noc (2004) ,"['Drama', 'War']",['fight'],Antun Vrdoljak,"['Goran Visnjic', 'Mustafa Nadarevic', 'Ivo Gregurevic', 'Goran Navojec', 'Boris Dvornik', 'Tarik Filipovic', 'Katarina Bistrovic-Darvas', 'Zarko Potocnjak', 'Vera Zima', 'Alen Liveric', 'Goran Grgic', 'Kresimir Mikic', 'Matko Raguz', 'Vili Matula', 'Minja Jovicic']",Croatian,6.9
0065666,158631,Druzba Pere Kvrzice (1970) ,"['Adventure', 'Family']",['based on novel'],Vladimir Tadej,"['Mladen Vasary', 'Predrag Vukovic', 'Berislav Kokot', 'Boris Vujovic', 'Zoran Havrle', 'Nikica Haluzan', 'Marina Nemet', 'Dubravka Dolovcak', 'Boris Dvornik', 'Antun Vrdoljak', 'Adem Cejvan', 'Inge Appelt', 'Mate Ergovic', 'Antun Nalis', 'Kruno Valentic']",Croatian,7.7
0210629,158633,Crvena prasina (1999) ,"['Action', 'Crime', 'Drama', 'Thriller']",['color in title'],Zrinko Ogresta,"['Josip Kuchan', 'Marko Matanovic', 'Ivo Gregurevic', 'Slaven Knezovic', 'Kristijan Ugrina', 'Mirta Takac', 'Sandra Loncaric', 'Zarko Savic', 'Ante Vican', 'Bozidarka Frajt', 'Marica Vidusic', 'Jelica Vlajki', 'Vanda Vujanic', 'Miro Barnjak', 'Krunoslav Belko']",Croatian,6.6
1318029,158635,Neka ostane medju nama (2010) ,"['Comedy', 'Drama']","['infidelity', 'gigolo', 'older woman younger man sex', 'rear entry sex', 'polygamy']",Rajko Grlic,"[""Predrag 'Miki' Manojlovic"", 'Bojan Navojec', 'Ksenija Marinkovic', 'Daria Lorenci', 'Natasa Dorcic', 'Nina Ivanisin', 'Buga Simic', 'Zivko Anocic', 'Kresimir Mikic', 'Ivana Roscic', 'Helena Buljan', 'Nikola Crcek', 'Dora Polic', 'Miljenko Brlecic', 'Iva Mihalic']",Croatian,6.6
2113768,158637,Smrt coveka na Balkanu (2012) ,"['Comedy', 'Drama']","['suicide', 'neighbor', 'single shot', 'hidden camera', 'hipocrisy']",Miroslav Momcilovic,"['Emir Hadzihafizbegovic', ""Radoslav 'Rale' Milenkovic"", 'Natasa Ninkovic', 'Ljubomir Bandovic', 'Bojan Zirovic', 'Anita Mancic', 'Milica Mihajlovic', 'Branislav Trifunovic', 'Aleksandar Djurica', 'Nikola Djuricko', 'Mirjana Karanovic', 'Nikola Kojo', 'Bojan Lazarov', 'Milos Samolov', 'Zelda Tinska']",Serbian,7.5
0449671,158639,Zivi i mrtvi (2007) ,"['Fantasy', 'War', 'Horror']","['year 1943', '1940s', 'year 1993', '1990s', '20th century']",Kristijan Milic,"['Filip Sovagovic', 'Velibor Topic', 'Slaven Knezovic', 'Marinko Prga', 'Borko Peric', 'Miro Barnjak', 'Bozidar Oreskovic', 'Enes Vejzovic', 'Izudin Bajrovic', 'Ljubomir Jurkovic', 'Robert Roklicer', 'Zvonko Zecevic', 'Dragan Suvak', 'Nino Soric', 'Nermin Omic']",Bosnian,6.1
1185253,158641,Kino Lika (2008) ,['Drama'],"['football player', 'village', 'suicide', 'xenophobia', 'truck']",Dalibor Matanic,"['Kresimir Mikic', 'Areta Curkovic', 'Ivo Gregurevic', 'Danko Ljustina', 'Jasna Zalica', 'Nada Gacesic', 'Milan Plestina', 'Dara Vukic', 'Marija Tadic', 'Milivoj Beader', 'Damir Karakas', 'Petar Tudja', 'Trpimir Jurkic', 'Filip Rados', 'Mirela Brekalo']",Croatian,5.7
0092184,158643,Horvatov izbor (1985) ,['Drama'],"['period piece', 'based on play']",Eduard Galic,"['Rade Serbedzija', 'Milena Dravic', 'Mira Furlan', 'Fabijan Sovagovic', 'Zvonko Lepetic', 'Mustafa Nadarevic', 'Edo Perocevic', 'Zvonimir Ferencic', 'Bozidar Smiljanic', 'Dusko Valentic', 'Dusko Gruborovic', 'Mladen Vasary', 'Ljudevit Galic', 'Dragan Milivojevic', 'Vlatko Dulic']",Serbo-Croatian,7.9
1401672,158645,Sedamdeset i dva dana (2010) ,"['Comedy', 'Drama']",[],Danilo Serbedzija,"['Rade Serbedzija', 'Kresimir Mikic', 'Bogdan Diklic', 'Zivko Anocic', 'Mira Banjac', 'Dejan Acimovic', 'Lucija Serbedzija', 'Nebojsa Glogovac', ""Predrag 'Predjo' Vusovic"", 'Dragan Nikolic', 'Pero Mocibob', 'Marinko Prga', 'Mila Manojlovic', 'Atif Abazov', 'Mito Matijevic']",Croatian,6.8
0118011,158647,Ubistvo s predumisljajem (1995) ,"['Drama', 'Romance']",['based on novel'],Gorcin Stojanovic,"['Branka Katic', 'Nebojsa Glogovac', 'Ana Sofrenovic', 'Dragan Micanovic', 'Sergej Trifunovic', 'Rade Markovic', 'Ljubisa Samardzic', ""Danilo 'Bata' Stojkovic"", 'Svetozar Cvetkovic', ""Radoslav 'Rale' Milenkovic"", 'Predrag Ejdus', 'Aljosa Vuckovic', 'Nada Blam', 'Jelena Mila', 'Goran Radakovic']",Serbian,8.1
2364729,158649,La soif du monde (2012) ,['Documentary'],"['water', 'environmental issues', 'pollution', 'drinking water', 'overpopulation']",Thierry Piantanida,"['Catarina de Albuquerque', 'Vandana Shiva']",French,7.7
0054452,158651,La vérité (1960) ,['Drama'],"['casual sex', 'female nudity', 'nudity', 'lazy', 'laziness']",Henri-Georges Clouzot,"['Brigitte Bardot', 'Paul Meurisse', 'Charles Vanel', 'Sami Frey', 'Marie-José Nat', 'Jean-Loup Reynold', 'André Oumansky', 'Claude Berri', 'Jacques Perrin', 'Barbara Sommers', 'Louis Seigner', 'Raymond Meunier', 'René Blancard', 'Paul Bonifas', 'Hubert de Lapparent']",French,7.6
0165214,158653,Death Promise (1977) ,['Action'],"['rats', 'exploitation', 'blaxploitation', 'landlord', 'revenge']",Robert Warmflash,"['Charles Bonet', 'Speedy Leacock', 'Bill Louie', 'Thompson Kao Kang', 'Vincent Van Lynn', 'Thom Kendell', 'Abe Hendy', 'Tony Liu', ""Bob O'Connell"", 'David Kirk', 'Tony De Caprio', 'Bob Long', 'Jason Lau', 'Wai Ng', 'Monica Germaine']",English,4.8
0047238,158655,Miseria e nobiltà (1954) ,['Comedy'],"['false identity', 'italy', 'spaghetti', 'pasta', 'poverty']",Mario Mattoli,"['Totò', 'Sophia Loren', 'Enzo Turco', 'Dolores Palumbo', 'Gianni Cavalieri', 'Franca Faldini', 'Carlo Croccolo', 'Liana Billi', 'Giuseppe Porelli', 'Giulia Melidoni', 'Valeria Moriconi', 'Franco Pastorino', 'Franco Sportelli', 'Franco Melidoni']",Italian,7.8
1325734,158657,Dustbin Baby (2008) ,"['Drama', 'Family']","['family relationships', 'adoption', 'f rated']",Juliet May,"['Dakota Blue Richards', 'Juliet Stevenson', 'Saffron Coomber', 'Poppy Lee Friar', 'George Bustin', 'Jenna Boyd', 'David Haig', 'Marika McKennell', 'Di Botcher', 'Lucy Hutchinson', 'Ian Kelsey', 'Carol Starks', 'Jane McDowell', 'Simon Roberts', 'Joanna Dunn']",English,7.2
1993391,158659,10 Rules for Sleeping Around (2013) ,"['Comedy', 'Romance']","['naked in public', 'embarrassment nudity', 'male nudity', 'male frontal nudity', 'bare chested male']",Leslie Greif,"['Tammin Sursok', 'Virginia Williams', 'Chris Marquette', 'Jesse Bradford', 'Zakiya Alta Lee', 'Madison Moss', 'Corey Saunders', 'Michael Corbett', 'Michael McKean', 'Leslie Greif', 'Bryan Callen', 'Simone Griffeth', 'Wendi McLendon-Covey', 'Laila Gohar', 'Shana Greenbaum']",English,3.6
1065060,158661,13 Hours in a Warehouse (2008) ,"['Horror', 'Thriller']","['criminal gang', 'abandoned warehouse', 'abandoned film studio', 'hostage', 'bound and gagged']",Dav Kaufman,"['Paul Cram', 'Chars Bonin', 'Carson Lee', 'Cody Lyman', 'Daniel Jay Salmen', 'Meisha Johnson', 'Carly McMenoman', 'Rachel Grubb', 'Kathryn Vento', 'Kati Batchelder', 'Nick', 'Mark Wipple', 'Terry Jones', 'Daniel Mayer', 'Bennett Bervig']",English,3.8
0435710,158663,The Oil Factor: Behind the War on Terror (2005) ,['Documentary'],"['ecological footprint', 'environmental issue', 'peak oil', 'population growth']",Audrey Brohy,"['Edward Asner', 'Noam Chomsky', 'Richard Heinberg', 'Mike Ruppert']",English,7.5
1119178,158665,80 Minutes (2008) ,"['Action', 'Crime', 'Thriller']","['surprise ending', 'urine', 'hiding in a dumpster', 'running away', 'profanity']",Thomas Jahn,"['Gabriel Mann', 'Oliver Kieran-Jones', 'Josh Dallas', 'Natalia Avelon', 'Francis Fulton-Smith', 'Max Urlacher', 'Pierre Shrady', 'Axel Wedekind', 'Johannes Brandrup', 'Niki Finger', 'Xenia Seeberg', 'Terry Cook', 'Jack Murray', 'René Spitzer', 'Martina Goldsmith']",English,4.3
3621952,158667,The Choice Is Ours (2015) ,['Documentary'],['f rated'],Joel Holt,"['Erin Ade', 'Larry Brown', 'Erik Brynjolfsson', 'Jessie Dyal', 'Jacque Fresco', 'Andrey Hawthorne', 'Wilson Hawthorne', 'Paul Hewitt', 'Shawn Hodgins', 'Jeffrey Hoffman', 'Karen Hudes', 'Mark Jacobson', 'Lawrence Krauss', 'Abby Martin', 'Roxanne Meadows']",English,8.3
3368814,158669,Killing Daddy (2014) ,"['Crime', 'Mystery', 'Thriller']","['revenge', 'suicide', 'ex boyfriend', 'mental hospital', 'stepsister']",Curtis Crawford,"['Elizabeth Gillies', 'Cynthia Stevenson', 'William R. Moses', 'Sebastian Pigott', 'Tori Anderson', 'Tom Barnett', 'Sabrina Mangiaracina', 'Jennilee Murray', 'Luigi Saracino', 'Dean Hagopian', 'Michelle Treacy', 'Amanda Jordan', 'Karl Claude', 'Matthew Stefiuk', 'Mohi Awal']",English,5.8
0457270,158673,Cyber Seduction: His Secret Life (2005) ,['Drama'],"[""slamming one's head into a mirror"", 'bashing head into a mirror', 'caucasian', 'teenage boy', 'teenage girl']",Tom McLoughlin,"['Jeremy Sumpter', 'Lyndsy Fonseca', 'John Robinson', 'Jake Scott', 'Kyle Schmid', 'Nicole Dicker', 'Kelly Lynch', 'Briony Glassco', 'Jennifer Wigmore', 'Michael Seater', 'James A. Woods', 'Krysta Carter', 'David Nerman', 'Benz Antoine', 'Alison Sealy-Smith']",English,3.3
1472082,158675,Getting That Girl (2011) ,"['Comedy', 'Drama', 'Romance']","['male masturbation', 'boy masturbates', 'watching porn', 'man masturbates', 'man masturbates in bed']",Nathanael Coffman,"['Escher Holloway', 'Gia Mantegna', 'Lucas Elliot Eberl', 'Liz Nicole Abrams', 'Brooke Allison', 'Elya Beer', 'Daniel Booko', 'Ariana Brown', 'Liz Burghdorf', 'Nathanael Coffman', 'Zach Cumer', 'Celeste Fianna', 'Barry Finkel', 'Drew Gallagher', 'Jesse Heiman']",English,4.6
3509114,158679,Death Clique (2014) ,"['Crime', 'Drama', 'Mystery', 'Thriller']","['obsession', 'lie', 'teenager', 'high school', 'cell phone trace']",Doug Campbell,"['Barbara Alyn Woods', 'Tina Ivlev', 'Lexi Ainsworth', 'Brittany Underwood', 'Michelle Clunie', 'Bruce Thomas', 'Stephanie Erb', 'Roy Vongtama', 'Connor Weil', 'David Barrera', 'Brian Donovan', 'Neva McIntosh', 'D. Elliot Woods', 'Cassidy Ann Shaffer', 'Kevin E. West']",English,5.5
1447495,158681,Courage (2009) ,['Drama'],[],George Erschbamer,"['Andrea Roth', 'Jason Priestley', 'Genevieve Buechner', 'Garry Chalk', 'John Shaw', 'Gabrielle Rose', 'Jianna Ballard', 'Philip Maurice Hayes', 'Charles Andre', 'Alvin Sanders', 'Rachel Hayward', 'Brenda Campbell', 'Gemma Martin', 'Gemma Martini', 'Reese Alexander']",English,4.7
0312603,158685,Deathlands (2003) ,"['Action', 'Horror', 'Sci-Fi']","['post apocalypse', 'based on novel', 'based on book']",Joshua Butler,"['Vincent Spano', 'Jenya Lano', 'Colin Fox', 'A.C. Peterson', 'Traci Lords', 'Cliff Saunders', 'Nathan Carter', 'Matthew Currie Holmes', 'Jeffrey R. Smith', 'Park Bench', 'Heather Bertram', 'Robert Clark', 'A. Frank Ruffo', 'Rob Avery', 'Maxwell McCabe-Lokos']",English,3.6
3449302,158687,The Dead the Damned and the Darkness (2014) ,"['Action', 'Horror', 'Thriller']","['psychotronic film', 'zombie', 'deaf', 'attempted rape', 'topless female nudity']",Rene Perez,"['Robert Tweten', 'Iren Levy', 'John J. Welsh', 'Richard Tyson', 'Raven Lexy', 'Russell Piette', 'Christopher Kriesa', 'Dakota Allen', 'Jenny Allford', 'Jade Armenta', 'Taylor Arthus', 'Chelsea Bailey', 'Mathew A Bohlin', 'Ryan Crane', 'Robert S. Dixon']",English,3.0
2357489,158689,Zanjeer (2013) ,"['Action', 'Drama']","['police officer', 'remake', 'love interest', 'crime boss', ""gangster's moll""]",Apoorva Lakhia,"['Ram Charan', 'Priyanka Chopra', 'Sanjay Dutt', 'Prakash Raj', 'Atul Kulkarni', 'Mahie Gill', 'Aditya Lakhia', 'Daya Shankar Pandey', 'Bikramjeet Singh', 'Ankur Bhatia', 'Navdeep Tomar', 'Chetan Pandit', 'Naushaad Abbas', 'Taran Bajaj', 'Kavita Kaushik']",Hindi,3.2
2372222,158691,Kick (2014) ,"['Action', 'Comedy']","['thief', 'adrenaline junkie', 'train', 'police station', 'daredevil']",Sajid Nadiadwala,"['Saurabh Dhingra', 'Salman Khan', 'Jacqueline Fernandez', 'Nawazuddin Siddiqui', 'Randeep Hooda', 'Mithun Chakraborty', 'Archana Puran Singh', 'Sumona Chakravarti', 'Sanjay Mishra', 'Saurabh Shukla', 'Karan Aanand', 'Parthaa Akerkar', 'Kavin Dave', 'Rajshri Deshpande', 'Ranjan Dumra']",Hindi,5.3
2301155,158693,Shootout at Wadala (2013) ,"['Action', 'Biography', 'Crime']","['year 1982', '1980s', 'cleavage', 'gangland execution', 'gang']",Sanjay Gupta,"['Anil Kapoor', 'John Abraham', 'Manoj Bajpayee', 'Tusshar Kapoor', 'Kangana Ranaut', 'Sonu Sood', 'Ronit Roy', 'Mahesh Manjrekar', 'Raju Mavani', 'Arif Zakaria', 'Pankaj Kalra', 'Karan Patel', 'Hussain Sheikh', 'Vineet Sharma', 'Raju Kher']",Hindi,5.9
2354407,158695,Teri Meri Kahaani (2012) ,"['Comedy', 'Drama', 'Romance']",['love'],Kunal Kohli,"['Shahid Kapoor', 'Priyanka Chopra', 'Prachi Desai', 'Neha Sharma', 'Raj Singh Arora', 'Greg Heffernan', 'Vrajesh Hirjee', 'Omar Khan', 'John Michael Lowe', 'Surendra Pal', 'Shankar Sachdev', 'Atul Sharma', 'Tarun Sharma']",Hindi,4.7
0418460,158697,Aitraaz (2004) ,"['Drama', 'Romance', 'Thriller']","['lawyer', 'south africa', 'resignation', 'sexual harassment', 'older man younger woman relationship']",Abbas Alibhai Burmawalla,"['Akshay Kumar', 'Kareena Kapoor', 'Priyanka Chopra', 'Amrish Puri', 'Paresh Rawal', 'Annu Kapoor', 'Suresh Bhagwat', 'Kamal Chopra', 'Firoz Irani', 'Dinesh Lamba', 'Anil Nagrath', 'Juliette Navis', 'Preeti Puri', 'Vivek Shauq', 'Upasna Singh']",Hindi,6.6
0105899,158699,Zlatne godine (1994) ,['Drama'],[],Davor Zmegac,"['Igor Galo', 'Goran Grgic', 'Sasha Turjak', 'Mirta Zecevic', 'Ilija Ivezic', 'Dejan Acimovic', 'Inge Appelt', 'Mirko Boman', 'Slavko Brankov', 'Marko Copor', 'Vanja Drach', 'Zeljko Duvnjak', 'Elisabeth Fargeot', 'Biserka Fatur', 'Emil Glad']",Croatian,6.7
