IMDB,ID,Title,Genre,Tags,Director,Cast,Language,Rating
4183544,202377,Belyy yagel (2014) ,['Drama'],[],Vladimir Tumaev,"['Pyotr Basnaev', 'Erzhena Buyantueva', 'Seseg Khapsasova', 'Matrena Kornilova', 'Zhargal Lodoev', 'Irina Mikhaylova', 'Evgeniy Sangadzhiev', 'Nadezhda Serotetto', 'Nogon Shumarov', 'Efim Stepanov', 'Dolzhin Tangatova', 'Galina Tikhonova', 'Sergey Udovik']",Russian,6.8
0095471,202381,Kukolka (1988) ,"['Drama', 'Romance', 'Sport']","['male female relationship', 'gymnastics']",Isaakas Fridbergas,"['Svetlana Zasypkina', 'Irina Metlitskaya', 'Vladimir Menshov', 'Ervand Arzumanyan', 'Igor Bugatko', 'Natalya Nazarova', 'Irina Petrova', 'Aleksey Polovichev', 'Galina Stakhanova', 'Mikhail Usachev', 'Dmitri Zubarev']",Russian,7.2
0105470,202383,Stepfather III (1992) ,"['Horror', 'Thriller']","['slasher', 'exploitation', 'disabled child', 'easter', 'bunny suit']",Guy Magar,"['Robert Wightman', 'Priscilla Barnes', 'Season Hubley', 'David Tom', 'John Ingle', 'Dennis Paladino', 'Stephen Mendel', 'Jay Acovone', 'Christa Miller', 'Mario Roccuzzo', 'Joan Dareth', 'Jennifer Bassey', 'Adam Ryen', 'Mindy Ann Martin', 'Joel Carlson']",English,4.7
9099938,202389,Kingudamu (2019) ,"['Action', 'History', 'War']","['live action remake of anime', 'china', 'queen', 'betrayal', 'blood feud']",Shinsuke Sato,"['Kento Yamazaki', 'Ryô Yoshizawa', 'Masami Nagasawa', 'Kanna Hashimoto', 'Kanata Hongô', 'Shinnosuke Mitsushima', 'Masahiro Takashima', 'Jun Kaname', 'Takao Osawa', ""Shin'nosuke Abe"", 'Ami 201', 'Motoki Fukami', 'Jun Hashimoto', 'Wataru Ichinose', 'Renji Ishibashi']",Japanese,6.7
9228950,202391,Malibu Rescue (2019) ,"['Action', 'Adventure', 'Comedy', 'Family']",['tower'],Savage Steve Holland,"['Ricardo Hurtado', 'Breanna Yde', 'Jackie R. Jacobson', 'Abby Donnelly', 'Alkoya Brunson', 'JT Neal', 'Curtis Armstrong', 'Ian Ziering', 'Jeremy Howard', 'Jeff Meacham', 'Catia Ojeda', 'Camaron Engels', 'Ella Gross', 'Bryana Salaz', 'Treisa Gary']",English,4.8
7374948,202393,Always Be My Maybe (2019) ,"['Comedy', 'Romance']","['asian man black woman relationship', 'celebrity', 'cooking', 'reference to john wick', 'reference to movie speed']",Nahnatchka Khan,"['Ali Wong', 'Randall Park', 'James Saito', 'Michelle Buteau', 'Vivian Bang', 'Keanu Reeves', 'Susan Park', 'Daniel Dae Kim', 'Karan Soni', 'Charlyne Yi', 'Lyrics Born', 'Casey Wilson', 'Miya Cech', 'Emerson Min', 'Ashley Liao']",English,6.8
0441741,202395,The Cabinet of Dr. Caligari (2005) ,"['Drama', 'Horror', 'Mystery', 'Thriller']","['dr. caligari character', 'five word title', 'virtual set', 'remake', 'character name in title']",David Lee Fisher,"['Judson Pearce Morgan', 'Daamen J. Krall', 'Doug Jones', 'Lauren Birkell', 'Neil Hopkins', 'William Gregory Lee', 'Randy Mulkey', 'Time Winters', 'Richard Herd', 'Scott Lincoln', 'Tim Russ', 'John Bigham', 'Alan Altshuld', 'Ernest Misko', 'Darren Joel']",English,5.8
6704974,202397,Les confins du monde (2018) ,"['Drama', 'War']","['male full frontal nudity', 'pubic hair', 'uncircumcised penis', 'outdoor bath', 'male frontal nudity']",Guillaume Nicloux,"['Gaspard Ulliel', 'Guillaume Gouix', 'Lang Khê Tran', 'Gérard Depardieu', 'Jonathan Couzinié', 'Kevin Janssens', 'Anthony Paliotti', 'François Négret', 'Vi Minh Paul', 'Vianney Duburque', 'Hiep Nguyen', 'Nguyen Manh Hung', 'Paul Chatal', 'Aymeric Pinchart', 'Joseph Gobin']",French,6.3
1104921,202399,The Extra Special Series Finale             ,"['Comedy', 'Drama']","['cringe comedy', 'reference to lindsay lohan']",Ricky Gervais,"['Ricky Gervais', 'Ashley Jensen', 'Stephen Merchant', 'Shaun Williamson', 'Shaun Pye', 'Clive Owen', 'George Michael', 'Gordon Ramsay', 'David Tennant', 'Gareth Hale', 'Norman Pace', 'Lionel Blair', 'Dean Gaffney', 'June Sarpong', 'Lisa Scott-Lee']",English,9.0
0331262,202401,The Hypnotist (2001) ,"['Short', 'Comedy', 'Drama']","['hypnotism', 'melodrama', 'art deco', 'period piece', '1930s']",Anna Biller,"['Garth Petal', 'Nicholas K. Gilhool', 'Ariana Grace', 'Jared Sanford', 'Win De Lugo', 'Eleanor Kastner', 'Les Biller']",English,7.2
5690472,202403,ExPatriot (2017) ,['Thriller'],['government'],Conor Allyn,"['Valene Kane', 'Charlie Weber', 'Marcela Mar', 'Mario Espitia', 'Édgar Vittorino', 'David Valencia', 'Andres Ogilvie Browne']",English,4.1
0096833,202405,Arousi-ye Khouban (1989) ,"['Crime', 'Drama', 'War']","['film crew on screen', 'islamic communism', 'newspaper editor', 'imam', 'director cameo']",Mohsen Makhmalbaf,"['Mahmoud Hatamikia', 'Roya Nonahali', 'Ebrahim Abadi', 'Mohsen Zaehtab', 'Iraj Saghiri', 'Hossein Moslemi', 'Esmat Makhmalbaf', 'Hossein Hosseinkhani', 'Ameneh Khold Barin', 'Mahmoud Reza Bahmanpoor', 'Karim Zargar', 'Ghassem Pakroo', 'Mansoore Ilkhani', 'Giti Ehtemami']",Persian,6.5
1756692,202407,Querida voy a comprar cigarrillos y vuelvo (2011) ,"['Comedy', 'Drama']","['copyright infringement', 'supernatural power', 'million dollar prize', 'reference to big brother', 'morocco']",Mariano Cohn,"['Mónica Duprat', 'Daniel Aráoz', 'Diego Bliffeld', 'Stefany Carr Rollitt', 'Pascual Condito', 'Emilio Disi', 'Enrique Gagliesi', 'Alberto Gonzalez', 'Ruben Guzman', 'Marina Horowitz', 'Kamil Iturralde Huerin', 'Leandro Ibarra', 'Brad Krupsaw', 'Alberto Laiseca', 'Darío Lopilato']",Spanish,6.8
6214734,202409,Eoneunal (2017) ,"['Drama', 'Fantasy']",['woman'],Yoon-ki Lee,"['Nam-gil Kim', 'Woo-hee Chun', 'Sang-hee Baek', 'Yu-lim Jeon', 'Soon-won Jeong', 'Jung-hyun Kim', 'Mi-so Lee', 'Hwa-Yeong Lim', 'Young-jin Shin', 'Jun Sung', 'Geun-Su Won']",Korean,6.6
4636022,202411,Mu-roe-han (2015) ,"['Crime', 'Drama']",['love'],Seung-uk Oh,"['Do-yeon Jeon', 'Seung-Hyeon Ji', 'Nam-gil Kim', 'Sung-woong Park']",Korean,6.0
2088012,202413,Wan-deuk-i (2011) ,"['Drama', 'Sport']",[],Han Lee,"['Yoon-seok Kim', 'Ah-In Yoo', 'Su-Young Park', 'Jasmine', 'Sang-ho Kim', 'Yeong-jae Kim', 'Hyo-ju Park', 'Byeol Kang', 'Dong-yeong Kim', 'Kil-kang Ahn', 'Sudip Banerjee', 'Deok-jae Jo', 'Sang-geon Jo', 'Jongman Kim', 'Yoo-Bin Sung']",Korean,7.1
3732280,202415,Cuando los ángeles duermen (2018) ,"['Drama', 'Thriller']","['ceo', 'car', 'birthday party', 'birthday', 'child']",Gonzalo Bendala,"['Julián Villagrán', 'Marian Álvarez', 'Ester Expósito', 'Sira Alonso', 'Asia Ortega', 'Daniel Jumillas', 'Christian Mulas', 'Adolfo Fernández', 'Javier Ruiz de Somavía', 'Marisol Membrillo', 'Ramiro Alonso', 'Font García', 'Antonio Márquez', 'Daniel Mantero', 'Helena Castañeda']",Spanish,5.4
0091649,202417,Northanger Abbey             ,['Drama'],"['reading', 'novel', 'secret', 'young woman', 'guest']",Giles Foster,"['Katharine Schlesinger', 'Peter Firth', 'Robert Hardy', 'Googie Withers', 'Geoffrey Chater', 'Cassie Stuart', 'Jonathan Coy', 'Ingrid Lacey', 'Greg Hicks', 'Philip Bird', 'Elvi Hale', 'Helen Fraser', 'David Rolfe', 'Elaine Ives-Cameron', 'Angela Curran']",English,5.4
0066857,202419,Boulevard du Rhum (1971) ,"['Adventure', 'Comedy']","['rum runner', 'bacardi rum', 'rum', 'prohibition', 'drink in title']",Robert Enrico,"['Lino Ventura', 'Brigitte Bardot', 'Bill Travers', 'Clive Revill', 'La Polaca', 'Jess Hahn', 'Antonio Casas', 'Andréas Voutsinas', 'Guy Marchand', 'Jack Betts', 'Roger Jacquet', 'Marc Eyraud', 'Stéphane Fey', 'Joe Turner', 'Robert Lombard']",French,5.6
8179388,202421,Rim of the World (2019) ,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']","['summer camp', 'camp counselor', 'netflix', 'group of four', 'alien invasion']",McG,"['Jack Gore', 'Miya Cech', 'Benjamin Flores Jr.', 'Alessio Scalzotto', 'Andrew Bachelor', 'Annabeth Gish', 'Scott MacArthur', 'Dean Jagger', 'Michael Beach', 'Lynn Collins', 'David Theune', 'Tony Cavalero', 'Carl McDowell', 'Punam Patel', 'Jason Rogel']",English,5.2
9169592,202423,Wanda Sykes: Not Normal (2019) ,['Comedy'],"['tv special', 'stand up comedy']",Linda Mendoza,['Wanda Sykes'],N/A,7.1
8917752,202425,Joy (2018) ,['Drama'],"['sex trafficking', 'prostitutes', 'nigeria', 'austria', 'strong female character']",Sudabeh Mortezai,"['Anwulika Alphonsus', 'Mariam Sanusi', 'Angela Ekeleme', 'Gift Igweh', 'Sandra John', 'Chika Kipo', 'Ella Osagie', 'Eziza Isibor', 'Glory Aghastmwan', 'Ernest Omachugbo', 'Iwunnah Everlyn Nkechi', 'Joy Utomi', 'Jane Okoh', 'Jane Smith', 'Swantje Beckmann']",English,6.6
7083526,202427,Breakthrough (2019) ,"['Biography', 'Drama']","['one word title', 'basketball', 'church', 'religious', 'winter']",Roxann Dawson,"['Marcel Ruiz', 'Topher Grace', 'Sarah Constible', 'Dennis Haysbert', 'Nancy Sorel', 'Miriam Smith', 'Victor Zinck Jr.', 'Mike Colter', 'Chrissy Metz', 'Josh Lucas', 'Taylor Mosby', 'Ali Skovbye', 'Maddy Martin', 'Isaac Kragten', 'Nikolas Dukic']",English,6.2
7131622,202429,Once Upon a Time... in Hollywood (2019) ,"['Comedy', 'Drama']","['white miniskirt', 'visible midriff', 'nagging wife', 'miniskirt with boots', 'flaunting girl']",Quentin Tarantino,"['Leonardo DiCaprio', 'Brad Pitt', 'Margot Robbie', 'Emile Hirsch', 'Margaret Qualley', 'Timothy Olyphant', 'Julia Butters', 'Austin Butler', 'Dakota Fanning', 'Bruce Dern', 'Mike Moh', 'Luke Perry', 'Damian Lewis', 'Al Pacino', 'Nicholas Hammond']",English,7.6
8378126,202431,Dronningen (2019) ,['Drama'],"['unsimulated oral sex', 'unsimulated blow job', 'stepmother stepson sex', 'unfaithful wife', 'infidelity']",May el-Toukhy,"['Trine Dyrholm', 'Gustav Lindh', 'Magnus Krepper', 'Liv Esmår Dannemann', 'Silja Esmår Dannemann', 'Stine Gyldenkerne', 'Preben Kristensen', 'Frederikke Dahl Hansen', 'Ella Solgaard', 'Carla Philip Røder', 'Peter Khouri', 'Mads Knarreborg', 'Marie Dalsgaard', 'Elias Budde Christensen', 'Noel Bouhon Kiertzner']",Danish,7.2
5827916,202433,A Hidden Life (2019) ,"['Biography', 'Drama', 'Romance', 'War']","['world war two', 'nazi', 'anti nazism', 'death penalty', 'third reich']",Terrence Malick,"['August Diehl', 'Valerie Pachner', 'Maria Simon', 'Karin Neuhäuser', 'Tobias Moretti', 'Ulrich Matthes', 'Matthias Schoenaerts', 'Franz Rogowski', 'Karl Markovics', 'Bruno Ganz', 'Michael Nyqvist', 'Wolfgang Michael', 'Johannes Krisch', 'Johan Leysen', 'Martin Wuttke']",English,7.4
10199640,202435,Dylda (2019) ,"['Drama', 'War']","['euthanasia', 'lesbian kiss', 'nurse', 'veterans hospital', 'handicap']",Kantemir Balagov,"['Viktoria Miroshnichenko', 'Vasilisa Perelygina', 'Andrey Bykov', 'Igor Shirokov', 'Konstantin Balakirev', 'Kseniya Kutepova', 'Alyona Kuchkova', 'Timofey Glazkov', 'Veniamin Kac', 'Olga Dragunova', 'Denis Kozinets', 'Alisa Oleynik', 'Dmitri Belkin', 'Lyudmila Motornaya', 'Anastasiya Khmelinina']",Russian,7.1
8637440,202437,The Climb (2019) ,"['Comedy', 'Drama']","['male nudity', 'cyclist', 'reference to batman', 'ice fishing', 'ice fishing hut']",Michael Angelo Covino,"['Michael Angelo Covino', 'Kyle Marvin', 'Gayle Rankin', 'Judith Godrèche', 'Talia Balsam', 'George Wendt', 'Daniella Covino', 'Eden Malyn', 'Meredith Holzman', 'Todd Barry', 'Zina Wilde', 'Eric Pumphrey', 'Sondra James', 'Kris Avedisian', 'Mike Massimino']",English,6.9
6751668,202439,Gisaengchung (2019) ,"['Comedy', 'Drama', 'Thriller']","['social satire', 'class differences', 'house', 'fraud', 'scam']",Bong Joon Ho,"['Kang-ho Song', 'Sun-kyun Lee', 'Yeo-jeong Jo', 'Woo-sik Choi', 'So-dam Park', 'Jeong-eun Lee', 'Hye-jin Jang', 'Myeong-hoon Park', 'Ji-so Jung', 'Hyun-jun Jung', 'Keun-rok Park', 'Jeong Esuz', 'Jo Jae-Myeong', 'Ik-han Jung', 'Kyu-Baek Kim']",Korean,8.6
8972442,202441,Io sono Mia (2019) ,['Biography'],['singer'],Riccardo Donna,"['Serena Rossi', 'Maurizio Lastrico', 'Lucia Mascino', 'Dajana Roncione', 'Antonio Gerardi', 'Corrado Invernizzi', 'Edoardo Pesce', 'Nina Torresi', 'Fabrizio Coniglio', 'Daniele Mariani', 'Francesca Turrini', 'Duccio Camerini', 'Gioia Spaziani', 'Simone Gandolfo', 'Samuel Garofalo']",Italian,7.0
6390668,202443,A Vida Invisível (2019) ,['Drama'],"['male full frontal nudity', 'erection', 'male explicit nudity', 'erect penis', 'uncircumcised penis']",Karim Aïnouz,"['Julia Stockler', 'Carol Duarte', 'Flávia Gusmão', 'António Fonseca', 'Hugo Cruz', 'Nikolas Antunes', 'Maria Manoella', 'Gregório Duvivier', 'Samuel Toledo', 'Luana Xavier', 'Nelson Ferreira', 'Andressa Cabral', 'Lumi Kim', 'Shirley Cruz', 'Bárbara Santos']",Portuguese,7.8
8212958,202445,O que arde (2019) ,"['Crime', 'Drama']","['ex prisoner', 'fire', 'woods', 'mother son relationship', 'rural setting']",Oliver Laxe,"['Amador Arias', 'Benedicta Sánchez', 'Inazio Abrao', 'Elena Mar Fernández', 'David de Poso', 'Alvaro de Bazal', 'Damián Prado', 'Nando Vázquez', 'Manuel Martínez', 'José Luis Santalices', 'Manuel Santamarina', 'Antonio Fernández', 'Nuria Sotelo', 'Ivan Yañez', 'Rubén Gómez Coelho']",Gallegan,7.0
10115562,202447,Chambre 212 (2019) ,['Comedy'],"['male rear nudity', 'written by director', 'bare chested male', 'bare breasts', 'teacher']",Christophe Honoré,"['Chiara Mastroianni', 'Benjamin Biolay', 'Vincent Lacoste', 'Kolia Abiteboul', 'Camille Cottin', 'Carole Bouquet', 'Stéphane Roger', 'Harrison Arevalo', 'Marie-Christine Adam', 'Claire Johnston', 'Gabriel Onnée', 'Clara Choï', 'Antony Moro', 'Nassim Rachi', 'Tommy Schlesser']",French,6.0
10155342,202449,La femme de mon frère (2019) ,['Drama'],['life'],Monia Chokri,"['Anne-Élisabeth Bossé', 'Patrick Hivon', 'Evelyne Brochu', 'Sasson Gabai', 'Micheline Bernard', 'Mani Soleymanlou', 'Magalie Lépine Blondeau', 'Niels Schneider', 'Noah Parker', 'Amélie Dallaire', 'Marie Brassard', 'Paul Savoie', 'Maurice de Kinder', 'Kimberly Laferriere', 'Mylène Mackay']",French,6.9
1998392,202451,Corpsing (2013) ,['Horror'],['one word title'],Jeff Monahan,"['Joanna Lowe', 'Jeff Monahan', 'Jessie Wray Goodman', 'Mike Watt', 'John Ross', 'Robert Scott', 'Natalie Spanner', 'Harry Roth', 'Bradley Walkowiak', 'Nathan Hollabaugh', 'Carrie Shoberg', 'James Michael Shoberg', 'Tyson Sears', 'James Reinhardt', 'Roger Shneck']",English,4.7
0140137,202453,Hellbent (1988) ,"['Action', 'Comedy', 'Drama', 'Horror', 'Thriller']","['female nudity', 'devil']",Richard Casey,"['Phil Ward', 'Lyn Levand', 'David Marciano', 'Cheryl Slean', 'James Orr', 'Phil Therrien', 'Stan Wells', 'Leigh Dego', 'Paul Greenstein', 'Gary Lopac', 'Brad Slaight', 'Anet Anatelle', 'Ludie Bradbury', 'Yvette Brestyanszky', 'Curtis Buttenheim']",English,5.2
5351576,202455,Howlers (2019) ,"['Action', 'Horror', 'Western']",['town'],Josh Ridgway,"['Sean Patrick Flanery', 'Chad Michael Collins', 'Chelsea Edmundson', 'James Wlcek', 'Farah White', 'Mark Hanson', 'Amber Campisi', 'Ted Ferguson', 'Matthew Tompkins', 'April Hartman', 'Richard Jackson', 'Grant James', 'Chad Law', 'Todd Jenkins', 'Declan Joyce']",English,4.8
6142740,202465,Pope vs. Hitler (2016) ,['Documentary'],['reenactment'],Christopher Cassel,"['Andreas Berg', 'Arnas Danusas', 'Michael Deffert', 'Dan Nachtrab', 'Thorsten Wien', 'Tomas Zaibus']",English,7.0
7175992,202467,L'heure de la sortie (2018) ,"['Drama', 'Mystery', 'Thriller']","['school', 'no title at beginning', 'no opening credits', 'title at the end', 'middle school']",Sébastien Marnier,"['Laurent Lafitte', 'Emmanuelle Bercot', 'Luàna Bajrami', 'Victor Bonnel', 'Pascal Greggory', 'Véronique Ruggia', 'Gringe', 'Grégory Montel', 'Thomas Scimeca', 'Thomas Guy', 'Adèle Castillon', 'Matteo Perez', 'Leopold Buchsbaum', 'Thelma Doval', 'Capucine Valmary']",French,6.5
6090846,202469,A Date in 2025 (2017) ,"['Short', 'Comedy', 'Drama', 'Sci-Fi']",[],Ryan Turner,"['Corrin Evans', 'Sasha Feldman', 'Amy Shiels']",English,6.9
6086192,202471,The Arrival (2017) ,"['Short', 'Comedy']",[],Jocelyn DeBoer,"['Elias Harger', 'Jocelyn DeBoer', 'Michael McMillian', 'Dawn Luebbe', 'Grace Quigley', 'Lila Waters', 'Marcy Jarreau', 'Brent Myerson', 'Daniel Montgomery', 'Matthew Scott Montgomery', 'Michiko Abe', 'Grace Kelly Quigley', 'David Miguel Southworth', 'Gabriel Tsai']",English,7.5
8964198,202473,Whenever You're Ready (2018) ,"['Short', 'Comedy', 'Drama']",[],Craig Ainsley,"[""Kate O'Sullivan"", 'Rachel Stubbings', 'James Oliver Wheatley']",English,6.7
5811472,202475,Cul-De-Sac (2017) ,"['Short', 'Comedy', 'Drama']",[],Nick Flugge,"['Mike Wozniak', 'Lucy Pearman', 'Ben Frimstone']",English,7.0
6386710,202477,I Know You from Somewhere (2017) ,"['Short', 'Comedy', 'Drama']","['trial by media', 'media circus', 'racism', 'resume', 'job interview']",Andrew Fitzgerald,"['Angela Trimbur', 'Cleopatra Coleman', 'Colin Woodell', 'Johnny Pemberton', 'Jaclyn Glenn', 'Dannah Hooper']",English,7.4
5238904,202479,Assimilate (2019) ,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","['alien', 'alien invasion', 'cocoon', 'female frontal nudity', 'bare butt female']",John Murlowski,"['Joel Courtney', 'Calum Worthy', 'Andi Matichak', 'Katherine McNamara', 'Cam Gigandet', 'Mason McNulty', 'Terry Dale Parks', 'Vito Viscuso', 'Jennifer Pierce Mathus', 'Kevin Remington', 'Tonetta Weaver', 'Amye Gousset', 'Kyler Porche', 'Megan Fay', 'Byron Hughes']",English,5.3
0268509,202481,Når nettene blir lange (2000) ,['Drama'],"['f rated', 'dogme 95']",Mona J. Hoel,"['Svein Scharffenberg', 'Gørild Mauseth', 'Zbigniew Zamachowski', 'Kari Simonsen', 'Bjarte Hjelmeland', 'Benedikte Lindbeck', 'Geir Kvarme', 'Turid Gunnes', 'Wieslawa Mazurkiewicz', 'Krister Henriksson', 'Jerzy Nowak', 'Martin Dauksza', 'Arne Mathias Myren', 'Moi Myren', 'Lukasz Stapf']",Norwegian,6.6
0370053,202487,Walking with Cavemen             ,"['Documentary', 'History']","['tv mini series', 'human evolution', 'evolution', 'africa', 'voice over narration']",Robert Winston,"['Robert Winston', 'Alec Baldwin', 'Christian Bradley', 'Alex Palmer', 'Oliver Parham', 'David Rubin', 'Florence Sparham', 'Marva Alexander', 'Rachel Essex', 'Faroque Khan', 'Suzanne Cave', 'Ruth Dawes', 'Anthony Taylor', 'Badria Timimi']",English,7.6
1222816,202489,Pollen (2011) ,"['Documentary', 'Family', 'News']","['flower', 'metamorphosis', 'cocoon', 'caterpillar', 'desert']",Louie Schwartzberg,['Meryl Streep'],English,7.4
4733346,202491,Vándorszínészek (2018) ,['Drama'],['fight'],Pál Sándor,"['Botond Gerö', 'Jazmin Gonzales', 'Sándor Gáspár', 'Géza D. Hegedüs', 'Attila Ifj. Vidnyánszky', 'Krisztián Kovács', 'Dorina Martinovics', 'Tamás Mohai', 'Eszter Nagy-Kálózy', 'Péter Rudolf', 'Péter Végh']",Hungarian,5.6
0107162,202493,Wong Fei Hung IV: Wong je ji fung (1993) ,['Action'],"['poetic justice', 'sequel by name only', 'stylized violence', 'wire fu', 'part of series']",Bun Yuen,"['Wenzhuo Zhao', 'Jean Wang', 'Siu Chung Mok', 'Xin Xin Xiong', 'Billy Chow', 'Kar Lok Chin', 'Shun Lau', 'Louis Roth', 'Zhiwen Wang', 'Tak-Yan Wong', 'Xian Gao', 'Nga Cheung Kwok', 'Yat-Ho Leung', 'Qinghua Wang', 'David Alcoze']",Cantonese,6.1
8836988,202495,Avengement (2019) ,"['Action', 'Crime']","['shank', 'shotgun', 'police interrogation', 'hit by a car', 'shot in the head']",Jesse V. Johnson,"['Scott Adkins', 'Craig Fairbrass', 'Thomas Turgoose', 'Nick Moran', 'Kierston Wareing', 'Mark Strange', 'Leo Gregory', 'Luke LaFontaine', 'Beau Fowler', 'Dan Styles', 'Christopher Sciueref', 'Matt Routledge', 'Jane Thorne', 'Louis Mandylor', 'Terence Maynard']",English,6.5
10199590,202497,Les Misérables (2019) ,"['Crime', 'Drama', 'Thriller']","['parisian suburb', 'french flag', 'train station', 'train', 'paris france']",Ladj Ly,"['Damien Bonnard', 'Alexis Manenti', 'Djebril Zonga', 'Issa Perica', 'Al-Hassan Ly', 'Steve Tientcheu', 'Almamy Kanouté', 'Nizar Ben Fatma', 'Raymond Lopez', 'Luciano Lopez', 'Jaihson Lopez', 'Jeanne Balibar', 'Sana Joachaim', 'Lucas Omiri', 'Rocco Lopez']",French,7.6
10199586,202499,Atlantique (2019) ,"['Drama', 'Mystery', 'Romance']","['ocean', 'beach', 'nightclub', 'wedding', 'one word title']",Mati Diop,"['Mame Bineta Sane', 'Amadou Mbow', 'Traore', 'Nicole Sougou', 'Aminata Kane', 'Coumba Dieng', 'Ibrahima Mbaye', 'Diankou Sembene', 'Abdou Balde', 'Babacar Sylla', 'Arame Fall Faye', 'Ya Arame Mousse Sene', 'Babacar Samba', ""Astou N'Diaye"", 'Khouda Fall']",Wolof,6.7
0265171,202501,Elvira's Haunted Hills (2001) ,"['Comedy', 'Horror']","['camp', 'campy', 'castle', 'earthquake', 'sex']",Sam Irvin,"['Cassandra Peterson', ""Richard O'Brien"", 'Mary Scheer', 'Scott Atkinson', 'Heather Hopper', 'Mary Jo Smith', 'Gabi Andronache', 'Jerry Jackson', 'Theodor Danetti', 'Lucia Maier', 'Constantin Cotimanis', 'Remus Cernat', 'Mark Pierson']",English,5.9
9021234,202509,The Legend of 5 Mile Cave (2019) ,['Western'],"['arizona', 'arizona desert', 'arizona territory', 'tucson arizona', 'virgil earp']",Brent Christy,"['Adam Baldwin', 'Jeremy Sumpter', 'Jill Wagner', 'Jet Jurgensmeyer', 'Alexandria DeBerry', 'Randy Wayne', 'William Shockley', 'Tom Proctor', 'Danny Vinson', 'Rob Moran', 'Mark Jeffrey Miller', 'Roxzane T. Mims', 'Stefanie Butler', 'Tiffany Ann B.', 'Jay Davis Clark']",English,5.9
7778680,202511,Photograph (2019) ,"['Drama', 'Romance']",['photographer'],Ritesh Batra,"['Nawazuddin Siddiqui', 'Sanya Malhotra', 'Sachin Khedekar', 'Denzil Smith', 'Brinda Trivedi', 'Lubna Salim', 'Rajesh Kumar Sharma', 'Shihaan Bakshi', 'Akash Sinha', 'Seema Pravin Shende', 'Robin Das', 'Bhagwan Das Patel', 'Ashok Pathak', 'Amarjeet Singh', 'Saharsh Kumar Shukla']",Hindi,6.8
