movieId,imdbId,title,genres,year
551,107688,The Nightmare Before Christmas,Animation|Children|Fantasy|Musical,1993
552,108333,The Three Musketeers,Action|Adventure|Comedy|Romance,1993
553,108358,Tombstone,Action|Drama|Western,1993
554,111488,Trial by Jury,Crime|Drama|Thriller,1994
555,108399,True Romance,Crime|Thriller,1993
556,108515,The War Room,Documentary,1993
558,110763,The Pagemaster,Action|Adventure|Animation|Children|Fantasy,1994
559,107779,"Paris, France",Comedy,1993
560,109226,"The Beans of Egypt, Maine",Drama,1994
561,110259,Killer,Drama|Thriller,1994
562,114906,Welcome to the Dollhouse,Comedy|Drama,1995
563,107002,Germinal,Drama|Romance,1993
564,109403,Chasers,Comedy,1994
565,104029,Cronos,Drama|Horror,1993
566,110623,Naked in New York,Comedy|Romance,1994
567,107315,Kika,Comedy|Drama,1993
568,106408,Bhaji on the Beach,Comedy|Drama,1993
569,110363,Little Big League,Comedy|Drama,1994
570,107349,The Slingshot,Comedy|Drama,1993
571,111709,The Wedding Gift,Drama|Romance,1994
572,109828,Foreign Student,Drama,1994
573,107225,"Ciao, Professore!",Drama,1992
574,111252,Spanking the Monkey,Comedy|Drama,1994
575,110366,The Little Rascals,Children|Comedy,1994
576,106878,Fausto,Comedy,1993
577,109120,Andre,Adventure|Children|Drama,1994
579,108059,The Escort,Crime|Thriller,1993
580,110892,Princess Caraboo,Drama,1994
581,112651,The Celluloid Closet,Documentary,1995
582,107642,Métisse,Comedy|Drama,1993
583,109382,Dear Diary,Comedy|Drama,1994
584,106678,I Don't Want to Talk About It,Drama|Romance,1993
585,112572,The Brady Bunch Movie,Comedy,1995
586,99785,Home Alone,Children|Comedy,1990
587,99653,Ghost,Comedy|Drama|Fantasy|Romance|Thriller,1990
588,103639,Aladdin,Adventure|Animation|Children|Comedy|Musical,1992
589,103064,Terminator 2: Judgment Day,Action|Sci-Fi,1991
590,99348,Dances with Wolves,Adventure|Drama|Western,1990
591,114706,Tough and Deadly,Action|Drama|Thriller,1995
592,96895,Batman,Action|Crime|Thriller,1989
593,102926,The Silence of the Lambs,Crime|Horror|Thriller,1991
594,29583,Snow White and the Seven Dwarfs,Animation|Children|Drama|Fantasy|Musical,1937
595,101414,Beauty and the Beast,Animation|Children|Fantasy|Musical|Romance|IMAX,1991
596,32910,Pinocchio,Animation|Children|Fantasy|Musical,1940
597,100405,Pretty Woman,Comedy|Romance,1990
598,110719,Window to Paris,Comedy|Fantasy,1994
599,65214,The Wild Bunch,Adventure|Western,1969
600,110395,Love and a .45,Action|Comedy|Crime,1994
601,111752,The Wooden Man's Bride,Drama,1994
602,109934,"Great Day in Harlem, A",Documentary,1994
603,112606,"Bye Bye, Love",Comedy,1995
604,115978,Criminals,Documentary,1996
605,117247,One Fine Day,Drama|Romance,1996
606,112625,Candyman: Farewell to the Flesh,Fantasy|Horror,1995
607,106537,Century,Drama,1993
608,116282,Fargo,Comedy|Crime|Drama|Thriller,1996
609,116552,Homeward Bound II: Lost in San Francisco,Adventure|Children,1996
610,82509,Heavy Metal,Action|Adventure|Animation|Horror|Sci-Fi,1981
611,116514,Hellraiser: Bloodline,Action|Horror|Sci-Fi,1996
612,117283,The Pallbearer,Comedy,1996
613,116684,Jane Eyre,Drama|Romance,1996
614,110374,Loaded,Drama|Thriller,1994
615,70506,Bread and Chocolate,Comedy|Drama,1973
616,65421,The Aristocats,Animation|Children,1970
617,113083,The Flower of My Secret,Comedy|Drama,1995
618,118001,Two Much,Comedy|Romance,1995
619,116165,Ed,Comedy,1996
620,102855,Scream of Stone,Drama,1991
621,107471,My Favorite Season,Drama,1993
623,113839,"Modern Affair, A",Romance,1995
625,90665,Asfour Stah,Drama,1990
626,117891,"Thin Line Between Love and Hate, A",Comedy,1996
627,113613,The Last Supper,Drama|Thriller,1995
628,117381,Primal Fear,Crime|Drama|Mystery|Thriller,1996
629,114305,Rude,Drama,1995
630,115837,Carried Away,Drama|Romance,1996
631,115509,All Dogs Go to Heaven 2,Adventure|Animation|Children|Fantasy|Musical|Romance,1996
632,114671,Land and Freedom,Drama|War,1995
633,112844,Denise Calls Up,Comedy,1995
634,114658,Theodore Rex,Comedy,1995
635,116275,"Family Thing, A",Comedy|Drama,1996
636,113122,Frisk,Drama,1995
637,117608,Sgt. Bilko,Comedy,1996
638,113448,Jack and Sarah,Romance,1995
639,116414,Girl 6,Comedy|Drama,1996
640,116095,Diabolique,Drama|Thriller,1996
641,111543,"Little Indian, Big City",Adventure|Children|Comedy,1994
642,117517,Roula,Drama,1995
643,117312,Peanuts - Die Bank zahlt alles,Comedy,1996
644,116485,Happy Weekend,Comedy,1996
645,113947,Nelly & Monsieur Arnaud,Drama,1995
647,115956,Courage Under Fire,Action|Crime|Drama|War,1996
648,117060,Mission: Impossible,Action|Adventure|Mystery|Thriller,1996
649,109028,Cold Fever,Comedy|Drama,1995
650,117071,Moll Flanders,Drama,1996
651,117788,"Superweib, Das",Comedy,1996
652,112257,"301, 302",Horror|Mystery|Thriller,1995
653,116136,Dragonheart,Action|Adventure|Fantasy,1996
654,118026,And Nobody Weeps for Me,Drama|Romance,1996
655,117117,My Mother's Courage,Comedy,1995
656,116168,Eddie,Comedy,1996
657,111787,Yankee Zulu,Comedy|Drama,1994
658,112509,Billy's Holiday,Drama|Musical,1995
659,54189,Purple Noon,Crime|Drama|Thriller,1960
660,115591,August,Drama,1996
661,116683,James and the Giant Peach,Adventure|Animation|Children|Fantasy|Musical,1996
662,116287,Fear,Thriller,1996
663,116768,Kids in the Hall: Brain Candy,Comedy,1996
664,116269,Faithful,Comedy,1996
665,114787,Underground,Comedy|Drama|War,1995
666,113720,All Things Fair,Drama|Romance|War,1995
667,112536,Bloodsport 2,Action,1996
668,48473,Song of the Little Road,Drama,1955
670,52572,The World of Apu,Drama,1959
671,117128,Mystery Science Theater 3000: The Movie,Comedy|Sci-Fi,1996
672,114616,Tarantella,Drama,1995
673,117705,Space Jam,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996
674,62711,Barbarella,Adventure|Comedy|Sci-Fi,1968
675,110061,Hostile Intentions,Action|Drama|Thriller,1994
676,140614,They Bite,Comedy|Horror|Sci-Fi,1996
678,108181,Some Folks Call It a Sling Blade,Drama|Thriller,1993
679,114307,The Run of the Country,Drama,1995
680,58898,Alphaville,Drama|Mystery|Romance|Sci-Fi|Thriller,1965
681,82206,Coup de torchon,Crime,1981
682,111430,Tigrero: A Film That Was Never Made,Documentary|Drama,1994
683,107727,The Eye of Vichy,Documentary,1993
684,81759,Windows,Drama,1980
685,113443,It's My Party,Drama,1996
687,109491,Country Life,Drama|Romance,1994
688,114048,Operation Dumbo Drop,Action|Adventure|Comedy|War,1995
690,111613,The Promise,Drama|Romance,1995
691,117104,Mrs. Winterbourne,Comedy|Romance,1996
692,117688,Solo,Action|Sci-Fi|Thriller,1996
693,109751,Under the Domim Tree,Drama,1994
694,117774,The Substitute,Action|Crime|Drama,1996
695,114736,True Crime,Mystery|Thriller,1996
696,112604,Butterfly Kiss,Drama|Thriller,1995
697,116289,Feeling Minnesota,Drama|Romance,1996
698,109593,Delta of Venus,Drama,1995
699,103095,To Cross the Rubicon,Drama,1991
700,112368,Angus,Comedy,1995
701,104046,Daens,Drama,1992
702,62952,Faces,Drama,1968
703,115742,Boys,Drama,1996
704,117420,The Quest,Action|Adventure,1996
705,115951,Cosi,Comedy,1996
706,117784,Sunset Park,Drama,1996
707,117107,Mulholland Falls,Crime|Drama|Thriller,1996
708,117979,The Truth About Cats & Dogs,Comedy|Romance,1996
709,95776,Oliver & Company,Adventure|Animation|Children|Comedy|Musical,1988
710,115851,Celtic Pride,Comedy,1996
711,116322,Flipper,Adventure|Children,1996
712,109374,Captives,Crime|Drama|Romance|Thriller,1994
713,110712,Of Love and Shadows,Drama,1994
714,112817,Dead Man,Drama|Mystery|Western,1995
715,113362,The Horseman on the Roof,Drama|Romance,1995
716,73778,Switchblade Sisters,Crime,1975
717,112546,Mouth to Mouth,Comedy,1995
718,108500,The Visitors,Comedy|Fantasy|Sci-Fi,1993
719,117108,Multiplicity,Comedy,1996
720,118114,Wallace & Gromit: The Best of Aardman Animation,Adventure|Animation|Comedy,1996
721,114103,Halfmoon,Drama,1995
722,113270,The Haunted World of Edward D. Wood Jr.,Documentary,1996
723,92123,Two Friends,Drama,1986
724,115963,The Craft,Drama|Fantasy|Horror|Thriller,1996
725,116448,The Great White Hype,Comedy,1996
726,116827,Last Dance,Drama,1996
727,114894,War Stories,Documentary,1995
728,112701,Cold Comfort Farm,Comedy,1995
729,113429,"Institute Benjamenta, or This Dream People Call Human Life",Drama,1995
730,125877,Low Life,Drama,1994
731,116508,Heaven's Prisoners,Crime|Thriller,1996
732,117260,Original Gangstas,Crime,1996
733,117500,The Rock,Action|Adventure|Thriller,1996
734,116405,Getting Away With Murder,Comedy,1996
735,109592,Cemetery Man,Horror,1994
736,117998,Twister,Action|Adventure|Romance|Thriller,1996
737,115624,Barb Wire,Action|Sci-Fi,1996
738,113145,"Garçu, Le",Drama,1995
739,116559,Honey Moon,Comedy,1996
741,113568,Ghost in the Shell,Animation|Sci-Fi,1995
742,117894,Thinner,Horror|Thriller,1996
743,117723,Spy Hard,Comedy,1996
744,112586,Brothers in Trouble,Drama,1995
745,112691,Wallace & Gromit: A Close Shave,Animation|Children|Comedy,1995
746,40366,Force of Evil,Film-Noir,1948
747,117768,The Stupids,Comedy,1996
748,115571,The Arrival,Action|Sci-Fi|Thriller,1996
749,31612,The Man from Down Under,Drama,1943
750,57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,1964
751,103926,Careful,Comedy|Horror,1992
752,105737,Vermont Is For Lovers,Comedy|Documentary|Romance,1992
753,113849,"Month by the Lake, A",Comedy|Drama|Romance,1995
754,113188,Gold Diggers: The Secret of Bear Mountain,Adventure|Children,1995
755,42644,Kim,Children|Drama,1950
756,109381,Carmen Miranda: Bananas Is My Business,Documentary,1994
757,109688,Ashes of Time,Drama,1994
758,104606,The Jar,Drama,1992
759,110480,Maya Lin: A Strong Clear Vision,Documentary,1994
760,108211,Stalingrad,Drama|War,1993
761,117331,The Phantom,Action|Adventure,1996
762,117765,Striptease,Comedy|Crime,1996
763,116833,The Last of the High Kings,Comedy|Drama,1996
764,113280,Heavy,Drama|Romance,1995
765,116669,Jack,Comedy|Drama,1996
766,116594,I Shot Andy Warhol,Drama,1996
767,113211,The Grass Harp,Comedy|Drama,1995
768,114494,Someone Else's America,Drama,1995
769,116992,Marlene Dietrich: Shadow and Light,Documentary,1996
770,38426,Costa Brava,Drama,1946
771,94265,Life Is Rosy,Comedy|Drama,1987
772,105201,Quartier Mozart,Comedy,1992
773,70820,Touki Bouki,Drama,1973
774,84898,Wend Kuuni,Drama,1982
775,63715,Spirits of the Dead,Horror|Mystery,1968
776,109191,Babyfever,Comedy|Drama,1994
777,114122,Pharaoh's Army,War,1995
778,117951,Trainspotting,Comedy|Crime|Drama,1996
779,118523,'Til There Was You,Drama|Romance,1997
780,116629,Independence Day,Action|Adventure|Sci-Fi|Thriller,1996
781,117737,Stealing Beauty,Drama,1996
782,116277,The Fan,Drama|Thriller,1996
783,116583,The Hunchback of Notre Dame,Animation|Children|Drama|Musical|Romance,1996
784,115798,The Cable Guy,Comedy|Thriller,1996
785,116778,Kingpin,Comedy,1996
786,116213,Eraser,Action|Drama|Thriller,1996
787,113147,The Gate of Heavenly Peace,Documentary,1995
788,117218,The Nutty Professor,Comedy|Fantasy|Romance|Sci-Fi,1996
789,100990,"I, the Worst of All",Drama,1990
790,111546,"Unforgettable Summer, An",Drama,1994
791,113610,"The Last Klezmer: Leopold Kozlowski, His Life and Music",Documentary,1994
792,93199,"Hungarian Fairy Tale, A",Fantasy,1987
793,106810,My Life and Times With Antonin Artaud,Drama,1993
794,111180,Midnight Dancers,Comedy|Drama,1994
795,111237,Somebody to Love,Drama,1994
796,72362,"Very Natural Thing, A",Drama,1974
797,103207,The Old Lady Who Walked in the Sea,Comedy,1991
798,116040,Daylight,Action|Adventure|Drama|Thriller,1996
799,116365,The Frighteners,Comedy|Horror|Thriller,1996
800,116905,Lone Star,Drama|Mystery|Western,1996
801,116493,Harriet the Spy,Children|Comedy,1996
802,117333,Phenomenon,Drama|Romance,1996
803,118113,Walking and Talking,Comedy|Drama|Romance,1996
804,117628,She's the One,Comedy|Romance,1996
805,117913,"Time to Kill, A",Drama|Thriller,1996
806,115530,American Buffalo,Crime|Drama,1996
807,114266,Rendezvous in Paris,Comedy|Romance,1995
808,115493,Alaska,Adventure|Children,1996
809,116320,Fled,Action|Adventure,1996
810,116756,Kazaam,Children|Comedy|Fantasy,1996
812,109356,Magic Hunter,Drama,1994
813,116823,Larger Than Life,Comedy,1996
814,112568,"Boy Called Hate, A",Drama,1995
815,114170,Power 98,Action|Mystery|Thriller,1996
816,117999,Two Deaths,Drama,1995
818,118073,"Very Brady Sequel, A",Comedy,1996
819,108220,Stefano Quantestorie,Comedy|Drama,1993
820,49521,Death in the Garden,Drama,1956
821,112746,The Crude Oasis,Drama|Romance,1995
822,104403,Hedd Wyn,Drama|Romance|War,1992
823,61495,The Collector,Drama,1967
824,110246,Kaspar Hauser,Drama|Mystery,1993
825,116164,Regular Guys,Comedy|Romance,1996
826,112865,Women Robbers,Drama,1995
827,112716,The Convent,Drama,1995
828,115472,The Adventures of Pinocchio,Adventure|Children,1996
829,116707,Joe's Apartment,Comedy|Fantasy|Musical,1996
830,116313,The First Wives Club,Comedy,1996
831,114550,Stonewall,Drama,1995
832,117438,Ransom,Crime|Thriller,1996
833,116531,High School High,Comedy,1996
834,117332,Phat Beach,Comedy,1996
835,116353,Foxfire,Drama,1996
836,115857,Chain Reaction,Action|Adventure|Thriller,1996
837,117008,Matilda,Children|Comedy|Fantasy,1996
838,116191,Emma,Comedy|Drama|Romance,1996
839,115986,The Crow: City of Angels,Action|Thriller,1996
840,116571,House Arrest,Children|Comedy,1996
841,53459,Eyes Without a Face,Horror,1959
842,117826,Tales from the Crypt Presents: Bordello of Blood,Comedy|Horror,1996
843,113695,Lotto Land,Drama,1995
844,108227,The Story of Xinghua,Drama,1994
845,111424,The Day the Sun Turned Cold,Drama,1994
846,113080,Flirt,Drama,1995
847,115680,The Big Squeeze,Comedy|Drama,1996
848,117718,The Spitfire Grill,Drama,1996
849,116225,Escape from L.A.,Action|Adventure|Sci-Fi|Thriller,1996
850,112767,Cyclo,Crime|Drama,1995
851,115632,Basquiat,Drama,1996
852,117918,Tin Cup,Comedy|Drama|Romance,1996
853,104109,Dingo,Drama,1991
854,51980,The Ballad of Narayama,Drama,1958
855,100840,Every Other Weekend,Drama,1990
856,107575,Mille bolle blu,Comedy,1993
857,42054,Crows and Sparrows,Drama,1949
858,68646,The Godfather,Crime|Drama,1972
859,116536,The Hippie Revolution,Documentary,1996
860,109255,"Maybe, Maybe Not",Comedy,1994
861,104558,Supercop,Action|Comedy|Crime|Thriller,1992
862,116985,Manny & Lo,Drama,1996
864,114936,The Wife,Comedy|Drama,1995
865,114474,Small Faces,Drama,1996
866,115736,Bound,Crime|Drama|Romance|Thriller,1996
867,115836,Carpool,Comedy|Crime,1996
868,101692,Death in Brunswick,Comedy,1991
869,116745,Kansas City,Crime|Drama|Musical|Thriller,1996
870,119214,Gone Fishin',Comedy,1997
871,116934,Lover's Knot,Comedy,1996
872,109066,Vive L'Amour,Drama,1994
873,75169,Shadow of Angels,Drama,1976
874,113542,Killer: A Journal of Murder,Crime|Drama,1995
875,110693,Nothing to Lose,Action|Crime|Drama,1994
876,106544,Supercop 2,Action|Comedy|Crime|Thriller,1993
877,116418,Girls Town,Comedy|Drama,1996
878,112607,Bye-Bye,Drama,1995
879,120004,The Relic,Horror|Thriller,1997
880,116654,The Island of Dr. Moreau,Sci-Fi|Thriller,1996
881,116311,First Kid,Children|Comedy,1996
882,117965,The Trigger Effect,Drama|Thriller,1996
884,114592,Sweet Nothing,Drama,1996
885,115725,Bogus,Children|Drama|Fantasy,1996
886,115783,Bulletproof,Action|Comedy|Crime,1996
887,120271,Talk of Angels,Drama,1998
889,109001,1-900,Drama|Romance,1994
890,94822,Baton Rouge,Thriller,1988
891,113253,Halloween: The Curse of Michael Myers,Horror|Thriller,1995
892,117991,Twelfth Night,Comedy|Drama|Romance,1996
893,117093,Mother Night,Drama,1996
894,24252,Liebelei,Romance,1933
895,105729,Venice/Venice,Drama,1992
896,111019,Wild Reeds,Drama,1994
897,35896,For Whom the Bell Tolls,Adventure|Drama|Romance|War,1943
898,32904,The Philadelphia Story,Comedy|Drama|Romance,1940
899,45152,Singin' in the Rain,Comedy|Musical|Romance,1952
900,43278,"American in Paris, An",Musical|Romance,1951
901,50419,Funny Face,Comedy|Musical,1957
902,54698,Breakfast at Tiffany's,Drama|Romance,1961
903,52357,Vertigo,Drama|Mystery|Romance|Thriller,1958
904,47396,Rear Window,Mystery|Thriller,1954
905,25316,It Happened One Night,Comedy|Romance,1934
906,36855,Gaslight,Drama|Thriller,1944
907,25164,The Gay Divorcee,Comedy|Musical|Romance,1934
908,53125,North by Northwest,Action|Adventure|Mystery|Romance|Thriller,1959
909,53604,The Apartment,Comedy|Drama|Romance,1960
910,53291,Some Like It Hot,Comedy|Crime,1959
911,56923,Charade,Comedy|Crime|Mystery|Romance|Thriller,1963
912,34583,Casablanca,Drama|Romance,1942
913,33870,The Maltese Falcon,Film-Noir|Mystery,1941
914,58385,My Fair Lady,Comedy|Drama|Musical|Romance,1964
915,47437,Sabrina,Comedy|Romance,1954
916,46250,Roman Holiday,Comedy|Drama|Romance,1953
917,31580,The Little Princess,Children|Drama,1939
918,37059,Meet Me in St. Louis,Musical,1944
919,32138,The Wizard of Oz,Adventure|Children|Fantasy|Musical,1939
920,31381,Gone with the Wind,Drama|Romance|War,1939
921,84370,My Favorite Year,Comedy,1982
922,43014,Sunset Blvd.,Drama|Film-Noir|Romance,1950
923,33467,Citizen Kane,Drama|Mystery,1941
924,62622,2001: A Space Odyssey,Adventure|Drama|Sci-Fi,1968
925,39428,Golden Earrings,Adventure|Romance|War,1947
926,42192,All About Eve,Drama,1950
927,32143,The Women,Comedy,1939
928,32976,Rebecca,Drama|Mystery|Romance|Thriller,1940
929,32484,Foreign Correspondent,Drama|Film-Noir|Mystery|Thriller,1940
930,38787,Notorious,Film-Noir|Romance|Thriller,1946
931,38109,Spellbound,Mystery|Romance|Thriller,1945
932,50105,"Affair to Remember, An",Drama|Romance,1957
933,48728,To Catch a Thief,Crime|Mystery|Romance|Thriller,1955
934,42451,Father of the Bride,Comedy,1950
935,45537,The Band Wagon,Comedy|Musical,1953
936,31725,Ninotchka,Comedy|Romance,1939
937,50658,Love in the Afternoon,Comedy|Romance,1957
938,51658,Gigi,Musical,1958
939,52126,The Reluctant Debutante,Comedy|Drama,1958
940,29843,The Adventures of Robin Hood,Action|Adventure|Romance,1938
941,32762,The Mark of Zorro,Adventure,1940
942,37008,Laura,Crime|Film-Noir|Mystery,1944
943,39420,The Ghost and Mrs. Muir,Drama|Fantasy|Romance,1947
944,29162,Lost Horizon,Drama,1937
945,27125,Top Hat,Comedy|Musical|Romance,1935
946,35446,To Be or Not to Be,Comedy|Drama|War,1942
947,28010,My Man Godfrey,Comedy|Romance,1936
948,49261,Giant,Drama|Romance|Western,1956
949,48028,East of Eden,Drama,1955
950,25878,The Thin Man,Comedy|Crime,1934
951,32599,His Girl Friday,Comedy|Romance,1940
952,48960,Around the World in 80 Days,Adventure|Comedy,1956
953,38650,It's a Wonderful Life,Children|Drama|Fantasy|Romance,1946
954,31679,Mr. Smith Goes to Washington,Drama,1939
955,29947,Bringing Up Baby,Comedy|Romance,1938
956,34012,Penny Serenade,Drama|Romance,1941
957,17350,The Scarlet Letter,Drama,1926
958,36094,Lady of Burlesque,Comedy|Mystery,1943
959,25586,Of Human Bondage,Drama,1934
960,38300,Angel on My Shoulder,Crime|Drama,1946
961,27893,Little Lord Fauntleroy,Drama,1936
962,32022,They Made Me a Criminal,Crime|Drama,1939
963,41509,The Inspector General,Musical,1949
964,39152,Angel and the Badman,Romance|Western,1947
965,26029,The 39 Steps,Drama|Mystery|Thriller,1935
966,38235,A Walk in the Sun,Drama|War,1945
967,36241,The Outlaw,Western,1943
968,63350,Night of the Living Dead,Horror|Sci-Fi|Thriller,1968
969,43265,The African Queen,Adventure|Comedy|Romance|War,1951
970,46414,Beat the Devil,Adventure|Comedy|Crime|Drama|Romance,1953
971,51459,Cat on a Hot Tin Roof,Drama,1958
972,47162,The Last Time I Saw Paris,Drama,1954
